,Label,Occurences,run_id,parent_run_id,experiment_run_id,experiment_id,corpus,start_time,strategy,type
7,OTHderiv,16,e67e49012565409b88e3c28e3a32b37f,a655c114a6ca4493abe327c7619c2c0f,613aeca0b28b42e98b49f8c3547fb814,68,data/processed_data/germeval_14,2024-08-06 10:55:50.832000+00:00,k-means-cluster-based-bert-km,data_distribution
8,OTHpart,18,e67e49012565409b88e3c28e3a32b37f,a655c114a6ca4493abe327c7619c2c0f,613aeca0b28b42e98b49f8c3547fb814,68,data/processed_data/germeval_14,2024-08-06 10:55:50.832000+00:00,k-means-cluster-based-bert-km,data_distribution
9,PER,711,e67e49012565409b88e3c28e3a32b37f,a655c114a6ca4493abe327c7619c2c0f,613aeca0b28b42e98b49f8c3547fb814,68,data/processed_data/germeval_14,2024-08-06 10:55:50.832000+00:00,k-means-cluster-based-bert-km,data_distribution
10,PERderiv,2,e67e49012565409b88e3c28e3a32b37f,a655c114a6ca4493abe327c7619c2c0f,613aeca0b28b42e98b49f8c3547fb814,68,data/processed_data/germeval_14,2024-08-06 10:55:50.832000+00:00,k-means-cluster-based-bert-km,data_distribution
11,PERpart,18,e67e49012565409b88e3c28e3a32b37f,a655c114a6ca4493abe327c7619c2c0f,613aeca0b28b42e98b49f8c3547fb814,68,data/processed_data/germeval_14,2024-08-06 10:55:50.832000+00:00,k-means-cluster-based-bert-km,data_distribution
0,LOC,763,6b89de79c7c243db8da3851bc16bf381,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-29 07:21:06.395000+00:00,fluctuation-historical-sequence,data_distribution
1,LOCderiv,235,6b89de79c7c243db8da3851bc16bf381,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-29 07:21:06.395000+00:00,fluctuation-historical-sequence,data_distribution
2,LOCpart,52,6b89de79c7c243db8da3851bc16bf381,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-29 07:21:06.395000+00:00,fluctuation-historical-sequence,data_distribution
3,ORG,496,6b89de79c7c243db8da3851bc16bf381,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-29 07:21:06.395000+00:00,fluctuation-historical-sequence,data_distribution
4,ORGderiv,3,6b89de79c7c243db8da3851bc16bf381,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-29 07:21:06.395000+00:00,fluctuation-historical-sequence,data_distribution
5,ORGpart,91,6b89de79c7c243db8da3851bc16bf381,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-29 07:21:06.395000+00:00,fluctuation-historical-sequence,data_distribution
6,OTH,269,6b89de79c7c243db8da3851bc16bf381,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-29 07:21:06.395000+00:00,fluctuation-historical-sequence,data_distribution
7,OTHderiv,16,6b89de79c7c243db8da3851bc16bf381,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-29 07:21:06.395000+00:00,fluctuation-historical-sequence,data_distribution
8,OTHpart,18,6b89de79c7c243db8da3851bc16bf381,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-29 07:21:06.395000+00:00,fluctuation-historical-sequence,data_distribution
9,PER,711,6b89de79c7c243db8da3851bc16bf381,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-29 07:21:06.395000+00:00,fluctuation-historical-sequence,data_distribution
10,PERderiv,2,6b89de79c7c243db8da3851bc16bf381,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-29 07:21:06.395000+00:00,fluctuation-historical-sequence,data_distribution
11,PERpart,18,6b89de79c7c243db8da3851bc16bf381,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-29 07:21:06.395000+00:00,fluctuation-historical-sequence,data_distribution
0,LOC,763,3317af24885e404e8dd14826ec97084c,14976709617d4f729ffda19450900a27,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-06 13:57:24.487000+00:00,representative-diversity,data_distribution
1,LOCderiv,235,3317af24885e404e8dd14826ec97084c,14976709617d4f729ffda19450900a27,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-06 13:57:24.487000+00:00,representative-diversity,data_distribution
2,LOCpart,52,3317af24885e404e8dd14826ec97084c,14976709617d4f729ffda19450900a27,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-06 13:57:24.487000+00:00,representative-diversity,data_distribution
3,ORG,496,3317af24885e404e8dd14826ec97084c,14976709617d4f729ffda19450900a27,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-06 13:57:24.487000+00:00,representative-diversity,data_distribution
4,ORGderiv,3,3317af24885e404e8dd14826ec97084c,14976709617d4f729ffda19450900a27,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-06 13:57:24.487000+00:00,representative-diversity,data_distribution
5,ORGpart,91,3317af24885e404e8dd14826ec97084c,14976709617d4f729ffda19450900a27,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-06 13:57:24.487000+00:00,representative-diversity,data_distribution
6,OTH,269,3317af24885e404e8dd14826ec97084c,14976709617d4f729ffda19450900a27,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-06 13:57:24.487000+00:00,representative-diversity,data_distribution
7,OTHderiv,16,3317af24885e404e8dd14826ec97084c,14976709617d4f729ffda19450900a27,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-06 13:57:24.487000+00:00,representative-diversity,data_distribution
8,OTHpart,18,3317af24885e404e8dd14826ec97084c,14976709617d4f729ffda19450900a27,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-06 13:57:24.487000+00:00,representative-diversity,data_distribution
9,PER,711,3317af24885e404e8dd14826ec97084c,14976709617d4f729ffda19450900a27,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-06 13:57:24.487000+00:00,representative-diversity,data_distribution
10,PERderiv,2,3317af24885e404e8dd14826ec97084c,14976709617d4f729ffda19450900a27,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-06 13:57:24.487000+00:00,representative-diversity,data_distribution
11,PERpart,18,3317af24885e404e8dd14826ec97084c,14976709617d4f729ffda19450900a27,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-06 13:57:24.487000+00:00,representative-diversity,data_distribution
0,LOC,763,2e342faf12744aa1a0e9ed0355939c22,e6d4abe3a182449c838a5c45bb390c43,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-06 10:20:09.189000+00:00,diversity,data_distribution
1,LOCderiv,235,2e342faf12744aa1a0e9ed0355939c22,e6d4abe3a182449c838a5c45bb390c43,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-06 10:20:09.189000+00:00,diversity,data_distribution
2,LOCpart,52,2e342faf12744aa1a0e9ed0355939c22,e6d4abe3a182449c838a5c45bb390c43,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-06 10:20:09.189000+00:00,diversity,data_distribution
3,ORG,496,2e342faf12744aa1a0e9ed0355939c22,e6d4abe3a182449c838a5c45bb390c43,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-06 10:20:09.189000+00:00,diversity,data_distribution
4,ORGderiv,3,2e342faf12744aa1a0e9ed0355939c22,e6d4abe3a182449c838a5c45bb390c43,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-06 10:20:09.189000+00:00,diversity,data_distribution
5,ORGpart,91,2e342faf12744aa1a0e9ed0355939c22,e6d4abe3a182449c838a5c45bb390c43,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-06 10:20:09.189000+00:00,diversity,data_distribution
6,OTH,269,2e342faf12744aa1a0e9ed0355939c22,e6d4abe3a182449c838a5c45bb390c43,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-06 10:20:09.189000+00:00,diversity,data_distribution
7,OTHderiv,16,2e342faf12744aa1a0e9ed0355939c22,e6d4abe3a182449c838a5c45bb390c43,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-06 10:20:09.189000+00:00,diversity,data_distribution
8,OTHpart,18,2e342faf12744aa1a0e9ed0355939c22,e6d4abe3a182449c838a5c45bb390c43,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-06 10:20:09.189000+00:00,diversity,data_distribution
9,PER,711,2e342faf12744aa1a0e9ed0355939c22,e6d4abe3a182449c838a5c45bb390c43,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-06 10:20:09.189000+00:00,diversity,data_distribution
10,PERderiv,2,2e342faf12744aa1a0e9ed0355939c22,e6d4abe3a182449c838a5c45bb390c43,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-06 10:20:09.189000+00:00,diversity,data_distribution
11,PERpart,18,2e342faf12744aa1a0e9ed0355939c22,e6d4abe3a182449c838a5c45bb390c43,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-06 10:20:09.189000+00:00,diversity,data_distribution
0,LOC,763,437f530cb66741b6b7c959825b3a1165,37601715a8684385a903638703d420b4,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-07 06:27:02.093000+00:00,tag-flip-historical,data_distribution
1,LOCderiv,235,437f530cb66741b6b7c959825b3a1165,37601715a8684385a903638703d420b4,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-07 06:27:02.093000+00:00,tag-flip-historical,data_distribution
2,LOCpart,52,437f530cb66741b6b7c959825b3a1165,37601715a8684385a903638703d420b4,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-07 06:27:02.093000+00:00,tag-flip-historical,data_distribution
3,ORG,496,437f530cb66741b6b7c959825b3a1165,37601715a8684385a903638703d420b4,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-07 06:27:02.093000+00:00,tag-flip-historical,data_distribution
4,ORGderiv,3,437f530cb66741b6b7c959825b3a1165,37601715a8684385a903638703d420b4,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-07 06:27:02.093000+00:00,tag-flip-historical,data_distribution
5,ORGpart,91,437f530cb66741b6b7c959825b3a1165,37601715a8684385a903638703d420b4,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-07 06:27:02.093000+00:00,tag-flip-historical,data_distribution
6,OTH,269,437f530cb66741b6b7c959825b3a1165,37601715a8684385a903638703d420b4,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-07 06:27:02.093000+00:00,tag-flip-historical,data_distribution
7,OTHderiv,16,437f530cb66741b6b7c959825b3a1165,37601715a8684385a903638703d420b4,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-07 06:27:02.093000+00:00,tag-flip-historical,data_distribution
8,OTHpart,18,437f530cb66741b6b7c959825b3a1165,37601715a8684385a903638703d420b4,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-07 06:27:02.093000+00:00,tag-flip-historical,data_distribution
9,PER,711,437f530cb66741b6b7c959825b3a1165,37601715a8684385a903638703d420b4,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-07 06:27:02.093000+00:00,tag-flip-historical,data_distribution
10,PERderiv,2,437f530cb66741b6b7c959825b3a1165,37601715a8684385a903638703d420b4,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-07 06:27:02.093000+00:00,tag-flip-historical,data_distribution
11,PERpart,18,437f530cb66741b6b7c959825b3a1165,37601715a8684385a903638703d420b4,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-07 06:27:02.093000+00:00,tag-flip-historical,data_distribution
0,LOC,763,98a164c1b4af496d9c0ff3337d4e4c08,2d739e0bfdf04de6bd960b9314422568,ff72493bfb164924b9ecf7af2fa7e476,71,data/processed_data/germeval_14,2024-08-07 01:24:01.899000+00:00,sequential-representation-least-confidence,data_distribution
1,LOCderiv,235,98a164c1b4af496d9c0ff3337d4e4c08,2d739e0bfdf04de6bd960b9314422568,ff72493bfb164924b9ecf7af2fa7e476,71,data/processed_data/germeval_14,2024-08-07 01:24:01.899000+00:00,sequential-representation-least-confidence,data_distribution
2,LOCpart,52,98a164c1b4af496d9c0ff3337d4e4c08,2d739e0bfdf04de6bd960b9314422568,ff72493bfb164924b9ecf7af2fa7e476,71,data/processed_data/germeval_14,2024-08-07 01:24:01.899000+00:00,sequential-representation-least-confidence,data_distribution
3,ORG,496,98a164c1b4af496d9c0ff3337d4e4c08,2d739e0bfdf04de6bd960b9314422568,ff72493bfb164924b9ecf7af2fa7e476,71,data/processed_data/germeval_14,2024-08-07 01:24:01.899000+00:00,sequential-representation-least-confidence,data_distribution
4,ORGderiv,3,98a164c1b4af496d9c0ff3337d4e4c08,2d739e0bfdf04de6bd960b9314422568,ff72493bfb164924b9ecf7af2fa7e476,71,data/processed_data/germeval_14,2024-08-07 01:24:01.899000+00:00,sequential-representation-least-confidence,data_distribution
5,ORGpart,91,98a164c1b4af496d9c0ff3337d4e4c08,2d739e0bfdf04de6bd960b9314422568,ff72493bfb164924b9ecf7af2fa7e476,71,data/processed_data/germeval_14,2024-08-07 01:24:01.899000+00:00,sequential-representation-least-confidence,data_distribution
6,OTH,269,98a164c1b4af496d9c0ff3337d4e4c08,2d739e0bfdf04de6bd960b9314422568,ff72493bfb164924b9ecf7af2fa7e476,71,data/processed_data/germeval_14,2024-08-07 01:24:01.899000+00:00,sequential-representation-least-confidence,data_distribution
7,OTHderiv,16,98a164c1b4af496d9c0ff3337d4e4c08,2d739e0bfdf04de6bd960b9314422568,ff72493bfb164924b9ecf7af2fa7e476,71,data/processed_data/germeval_14,2024-08-07 01:24:01.899000+00:00,sequential-representation-least-confidence,data_distribution
8,OTHpart,18,98a164c1b4af496d9c0ff3337d4e4c08,2d739e0bfdf04de6bd960b9314422568,ff72493bfb164924b9ecf7af2fa7e476,71,data/processed_data/germeval_14,2024-08-07 01:24:01.899000+00:00,sequential-representation-least-confidence,data_distribution
9,PER,711,98a164c1b4af496d9c0ff3337d4e4c08,2d739e0bfdf04de6bd960b9314422568,ff72493bfb164924b9ecf7af2fa7e476,71,data/processed_data/germeval_14,2024-08-07 01:24:01.899000+00:00,sequential-representation-least-confidence,data_distribution
10,PERderiv,2,98a164c1b4af496d9c0ff3337d4e4c08,2d739e0bfdf04de6bd960b9314422568,ff72493bfb164924b9ecf7af2fa7e476,71,data/processed_data/germeval_14,2024-08-07 01:24:01.899000+00:00,sequential-representation-least-confidence,data_distribution
11,PERpart,18,98a164c1b4af496d9c0ff3337d4e4c08,2d739e0bfdf04de6bd960b9314422568,ff72493bfb164924b9ecf7af2fa7e476,71,data/processed_data/germeval_14,2024-08-07 01:24:01.899000+00:00,sequential-representation-least-confidence,data_distribution
0,LOC,763,495a40e158814498a1d99f8963657279,990d3bd1aafb4037bd47d06fc497323c,18f71cd8c0ce4dfcb2132375a2c3a443,30,data/processed_data/germeval_14,2024-07-21 06:58:12.994000+00:00,max-tag-count,data_distribution
1,LOCderiv,235,495a40e158814498a1d99f8963657279,990d3bd1aafb4037bd47d06fc497323c,18f71cd8c0ce4dfcb2132375a2c3a443,30,data/processed_data/germeval_14,2024-07-21 06:58:12.994000+00:00,max-tag-count,data_distribution
2,LOCpart,52,495a40e158814498a1d99f8963657279,990d3bd1aafb4037bd47d06fc497323c,18f71cd8c0ce4dfcb2132375a2c3a443,30,data/processed_data/germeval_14,2024-07-21 06:58:12.994000+00:00,max-tag-count,data_distribution
3,ORG,496,495a40e158814498a1d99f8963657279,990d3bd1aafb4037bd47d06fc497323c,18f71cd8c0ce4dfcb2132375a2c3a443,30,data/processed_data/germeval_14,2024-07-21 06:58:12.994000+00:00,max-tag-count,data_distribution
4,ORGderiv,3,495a40e158814498a1d99f8963657279,990d3bd1aafb4037bd47d06fc497323c,18f71cd8c0ce4dfcb2132375a2c3a443,30,data/processed_data/germeval_14,2024-07-21 06:58:12.994000+00:00,max-tag-count,data_distribution
5,ORGpart,91,495a40e158814498a1d99f8963657279,990d3bd1aafb4037bd47d06fc497323c,18f71cd8c0ce4dfcb2132375a2c3a443,30,data/processed_data/germeval_14,2024-07-21 06:58:12.994000+00:00,max-tag-count,data_distribution
6,OTH,269,495a40e158814498a1d99f8963657279,990d3bd1aafb4037bd47d06fc497323c,18f71cd8c0ce4dfcb2132375a2c3a443,30,data/processed_data/germeval_14,2024-07-21 06:58:12.994000+00:00,max-tag-count,data_distribution
7,OTHderiv,16,495a40e158814498a1d99f8963657279,990d3bd1aafb4037bd47d06fc497323c,18f71cd8c0ce4dfcb2132375a2c3a443,30,data/processed_data/germeval_14,2024-07-21 06:58:12.994000+00:00,max-tag-count,data_distribution
8,OTHpart,18,495a40e158814498a1d99f8963657279,990d3bd1aafb4037bd47d06fc497323c,18f71cd8c0ce4dfcb2132375a2c3a443,30,data/processed_data/germeval_14,2024-07-21 06:58:12.994000+00:00,max-tag-count,data_distribution
9,PER,711,495a40e158814498a1d99f8963657279,990d3bd1aafb4037bd47d06fc497323c,18f71cd8c0ce4dfcb2132375a2c3a443,30,data/processed_data/germeval_14,2024-07-21 06:58:12.994000+00:00,max-tag-count,data_distribution
10,PERderiv,2,495a40e158814498a1d99f8963657279,990d3bd1aafb4037bd47d06fc497323c,18f71cd8c0ce4dfcb2132375a2c3a443,30,data/processed_data/germeval_14,2024-07-21 06:58:12.994000+00:00,max-tag-count,data_distribution
11,PERpart,18,495a40e158814498a1d99f8963657279,990d3bd1aafb4037bd47d06fc497323c,18f71cd8c0ce4dfcb2132375a2c3a443,30,data/processed_data/germeval_14,2024-07-21 06:58:12.994000+00:00,max-tag-count,data_distribution
0,LOC,763,d369225102e04f589ce7977517572430,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-29 03:14:04.979000+00:00,fluctuation-historical-sequence,data_distribution
1,LOCderiv,235,d369225102e04f589ce7977517572430,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-29 03:14:04.979000+00:00,fluctuation-historical-sequence,data_distribution
2,LOCpart,52,d369225102e04f589ce7977517572430,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-29 03:14:04.979000+00:00,fluctuation-historical-sequence,data_distribution
3,ORG,496,d369225102e04f589ce7977517572430,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-29 03:14:04.979000+00:00,fluctuation-historical-sequence,data_distribution
4,ORGderiv,3,d369225102e04f589ce7977517572430,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-29 03:14:04.979000+00:00,fluctuation-historical-sequence,data_distribution
5,ORGpart,91,d369225102e04f589ce7977517572430,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-29 03:14:04.979000+00:00,fluctuation-historical-sequence,data_distribution
6,OTH,269,d369225102e04f589ce7977517572430,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-29 03:14:04.979000+00:00,fluctuation-historical-sequence,data_distribution
7,OTHderiv,16,d369225102e04f589ce7977517572430,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-29 03:14:04.979000+00:00,fluctuation-historical-sequence,data_distribution
8,OTHpart,18,d369225102e04f589ce7977517572430,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-29 03:14:04.979000+00:00,fluctuation-historical-sequence,data_distribution
9,PER,711,d369225102e04f589ce7977517572430,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-29 03:14:04.979000+00:00,fluctuation-historical-sequence,data_distribution
10,PERderiv,2,d369225102e04f589ce7977517572430,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-29 03:14:04.979000+00:00,fluctuation-historical-sequence,data_distribution
11,PERpart,18,d369225102e04f589ce7977517572430,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-29 03:14:04.979000+00:00,fluctuation-historical-sequence,data_distribution
0,LOC,763,09170f74fac5404884174c628a6be911,0095570228ca48b59961d39c486fdf7a,92be3c307a86453ca069f46c68cf7545,31,data/processed_data/germeval_14,2024-08-04 19:00:16.125000+00:00,round-robin-highest-confidence,data_distribution
1,LOCderiv,235,09170f74fac5404884174c628a6be911,0095570228ca48b59961d39c486fdf7a,92be3c307a86453ca069f46c68cf7545,31,data/processed_data/germeval_14,2024-08-04 19:00:16.125000+00:00,round-robin-highest-confidence,data_distribution
2,LOCpart,52,09170f74fac5404884174c628a6be911,0095570228ca48b59961d39c486fdf7a,92be3c307a86453ca069f46c68cf7545,31,data/processed_data/germeval_14,2024-08-04 19:00:16.125000+00:00,round-robin-highest-confidence,data_distribution
